Fuel Type Code	Station Name	Street Address	Intersection Directions	City	State	ZIP	Plus4	Station Phone	Status Code	Expected Date	Groups With Access Code	Access Days Time	Cards Accepted	BD Blends	NG Fill Type Code	NG PSI	EV Level1 EVSE Num	EV Level2 EVSE Num	EV DC Fast Count	EV Other Info	EV Network	EV Network Web	Geocode Status	Latitude	Longitude	Date Last Confirmed	ID	Updated At	Owner Type Code	Federal Agency ID	Federal Agency Name	Open Date	Hydrogen Status Link	NG Vehicle Class	LPG Primary	E85 Blender Pump	EV Connector Types	Country	Intersection Directions (French)	Access Days Time (French)	BD Blends (French)	Groups With Access Code (French)	Hydrogen Is Retail	Access Code	Access Detail Code	Federal Agency Code
ELEC	TownePlace Suites - Marriott Solon Ohio - Tesla Destination	6040 Enterprise Pkwy		Solon	OH	44139		440-394-1270  877-798-3752	E		Public	24 hours daily; for Tesla use only; for customer use only; see front desk for access						2			Tesla Destination	https://www.tesla.com/destination-charging	200-8	41.394694	-81.46405	1/10/19	115317	2019-01-17 00:33:46 UTC	P			11/1/18					TESLA	US				Public		public		
ELEC	Dorothy Lane Market - Springboro - Tesla Destination	740 N Main St		Springboro	OH	45066		937-748-6800  877-798-3752	E		Public	24 hours daily; for Tesla use only 						1			Tesla Destination	https://www.tesla.com/destination-charging	200-9	39.577386	-84.228923	1/10/19	115318	2019-01-17 00:33:46 UTC	P			5/1/16					TESLA	US				Public		public		
ELEC	Quality Inn - Streetsboro - Tesla Destination	9420 State Route 14		Streetsboro	OH	44241		330-626-2888  877-798-3752	E		Public	24 hours daily; for Tesla use only 						2			Tesla Destination	https://www.tesla.com/destination-charging	200-9	41.241903	-81.351663	1/10/19	115319	2019-01-17 00:33:46 UTC	P			2/1/16					TESLA	US				Public		public		
ELEC	Cambria Hotel & Suites - Akron - Tesla Destination	1787 Thorn Dr		Uniontown	OH	44685		330-899-1990  877-798-3752	E		Public	24 hours daily; for Tesla use only; for customer use only 						2			Tesla Destination	https://www.tesla.com/destination-charging	200-9	40.96089	-81.463863	1/10/19	115320	2019-01-17 00:33:46 UTC	P			9/1/17					TESLA	US				Public		public		
ELEC	Comfort Inn & Suites - Wadsworth - Tesla Destination	5 Park Center Dr		Wadsworth	OH	44281		330-336-7692  877-798-3752	E		Public	24 hours daily; for Tesla use only; for customer use only 						2			Tesla Destination	https://www.tesla.com/destination-charging	200-9	41.047543	-81.725981	1/10/19	115321	2019-01-17 00:33:46 UTC	P			9/1/17					TESLA	US				Public		public		
ELEC	Unusual Junction - Tesla Destination	56310 US 36		West Lafayette	OH	43845		740-545-9772  877-798-3752	E		Public	24 hours daily; for Tesla use only; for customer use only 						3			Tesla Destination	https://www.tesla.com/destination-charging	200-9	40.287966	-81.703106	1/10/19	115322	2019-01-17 00:33:46 UTC	P			11/1/18					TESLA	US				Public		public		
ELEC	Ohio Caverns - Tesla Destination	2210 State Route 245 E		West Liberty	OH	43357		937-465-4017  877-798-3752	E		Public	24 hours daily; for Tesla use only; for customer use only; see front desk for access						3			Tesla Destination	https://www.tesla.com/destination-charging	GPS	40.23807246	-83.69626048	1/10/19	115323	2019-01-17 00:33:46 UTC	P			1/1/18					TESLA	US				Public		public		
ELEC	Murphin Ridge Inn - Tesla Destination	750 Murphin Ridge Rd		West Union	OH	45693		877-687-7446  877-798-3752	E		Public - Call ahead	24 hours daily; for Tesla use only; for customer use only 						1			Tesla Destination	https://www.tesla.com/destination-charging	200-9	38.879023	-83.472163	1/10/19	115324	2019-01-17 00:33:46 UTC	P			2/1/16					TESLA	US				Public - Appeler à l'avance		public	CALL	
ELEC	Crocker Park Detroit Road Garage - Tesla Destination	1940 Crocker Rd		Westlake	OH	44145		440-871-6880  877-798-3752	E		Public	24 hours daily; for Tesla use only 						2			Tesla Destination	https://www.tesla.com/destination-charging	200-8	41.463166	-81.951179	1/10/19	115325	2019-01-17 00:33:46 UTC	P			9/1/17					TESLA	US				Public		public		
ELEC	John Bryan Community Center - Tesla Destination	100 Dayton St		Yellow Springs	OH	45387		937-767-2686  877-798-3752	E		Public - Call ahead	24 hours daily; for Tesla use only 						2			Tesla Destination	https://www.tesla.com/destination-charging	200-9	39.803947	-83.904312	1/10/19	115326	2019-01-17 00:33:46 UTC	P			10/1/18					TESLA	US				Public - Appeler à l'avance		public	CALL	
ELEC	Meijer - Tesla Supercharger	4825 Marburg Ave		Cincinnati	OH	45209		877-798-3752	E		Public	24 hours daily; for Tesla use only							10		Tesla	http://www.teslamotors.com/supercharger	GPS	39.162436	-84.426526	1/10/19	116810	2019-01-17 00:33:46 UTC	P			12/1/18					TESLA	US				Public		public		
ELEC	Meijer - Tesla Supercharger	6175 Sawmill Rd		Dublin	OH	43017		877-798-3752	E		Public	24 hours daily; for Tesla use only							10		Tesla	http://www.teslamotors.com/supercharger	GPS	40.093201	-83.092267	1/10/19	116811	2019-01-17 00:33:46 UTC	P			12/1/18					TESLA	US				Public		public		
ELEC	CARCHARGING	2227 Reynoldsburg Baltimore Rd NW	WALGREENS #9286; Station is located to the left of the store entrance.	Reynoldsburg	OH	43068		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9389992	-82.7916718	3/18/19	116830	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	SPPLUS	245 Marconi Blvd	MARCONI BLVD; Located on level 3 by west  elevator 	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9672855	-83.0064462	3/18/19	116842	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	LINCOLN POINTE	40 Hutchinson Ave	STATION 1; Flat lot	Columbus	OH	43235		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.1140606	-83.0139838	3/18/19	116879	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	CAPITAL EV01	50 S Young St	STATION 01; Just Beyond Main Entrance of Garage on Level #1	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9620246	-82.9948761	3/18/19	116907	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DORRIAN GREEN	50 Belle St	"EV STATION 01; 2nd level of underground parking garage
EV STATION 02; 2nd level of undergroung parking garage"	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						4			ChargePoint Network	http://www.chargepoint.com/	200-8	39.960161	-83.008499	3/18/19	116970	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	SPPLUS	285 N Front St	"FRONT ST 1; Monthly Parkers Only. On level 4 near Nationwide Boulevard elevator
FRONT ST 2; Monthly Parkers Only. On level 4 near  Nationwide elevator"	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						4			ChargePoint Network	http://www.chargepoint.com/	200-9	39.967047	-83.004523	3/18/19	117007	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	THAYER HONDA	1255 N Dixie Hwy	"SHOP 01; Charger is located inside dealer, in service drive"	Bowling Green	OH	43402		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	41.3989841	-83.6518993	3/18/19	117050	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DORRIAN GREEN	W Broad St &amp; Belle St	EV STATION 03; 2nd level of underground parking garage	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9605659	-83.0084243	3/18/19	117201	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	INSIDE CHARGER	141 N Murray St	SHOP01	Springfield	OH	45503		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9259808	-83.8004913	3/18/19	117223	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	SUPERIOR HONDA	4777 Spring Grove Ave	"SHOP01
SHOP02"	Cincinnati	OH	45232		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	200-9	39.167132	-84.514558	3/18/19	117225	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	City of Marietta	241 Front St		Marietta	OH	45750		740-373-1387	E		Public	24 hours daily						2					200-9	39.413298	-81.454969	2/6/19	117433	2019-02-06 20:42:36 UTC	LG			11/15/18					J1772	US				Public		public		
ELEC	City of Belpre - Civitan Park	Civitan Park		Belpre	OH	45714		740-423-7592	E		Public	24 hours daily						2					GPS	39.27542878	-81.59239644	2/6/19	117434	2019-02-06 20:42:36 UTC	LG			11/15/18					J1772	US				Public		public		
ELEC	Washington County Public Library	615 5th St		Marietta	OH	45750		740-373-1057	E		Public	24 hours daily						1					200-9	39.424209	-81.45778	2/6/19	117435	2019-02-06 20:42:36 UTC	LG			11/15/18					J1772	US				Public		public		
ELEC	DENISON UNIV	116 N Pearl St	GRANVILLE INN; -	Granville	OH	43023		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0681559	-82.5166157	3/18/19	117563	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DENISON UNIV	Chapel Dr	CHAPEL LOT	Granville	OH	43023		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0713706	-82.5210052	3/18/19	117565	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DENISON UNIV	200 ridge rd	PARKING GARAGE	Granville	OH	43023		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0716494	-82.5244302	3/18/19	117566	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	GRAVITY	500 N May Ave	EV STATION 02; -	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9614604	-83.0139999	3/18/19	117680	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	GRAVITY	488 Anson St	EV STATION 01; 1st floor of parking garage	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9614361	-83.0138284	3/18/19	117684	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	COLUMBUS ZOO	4850 West Powell Rd.	"CT4021-GW; North side of Parking Zone “1 RED”
STATION 01; North side of Parking Zone “1 RED”
STATION 02; North side of Parking Zone “1 RED”"	Powell	OH	43065		888-758-4389	E		Public	24 hours daily						6			ChargePoint Network	http://www.chargepoint.com/	200-9	40.154298	-83.119807	3/18/19	117695	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	SIMON	852 Premium Outlets Dr	"CINCINNATI 1; Main Entrance North
CINCINNATI 2; Main Entrance North"	Monroe	OH	45050		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	200-8	39.435316	-84.333868	3/18/19	117710	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	SIMON	5043 Tuttle Crossing Blvd	"TUTTLECROSSING1
TUTTLECROSSING2"	Dublin	OH	43016		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	200-9	40.072886	-83.130445	3/18/19	117756	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	STATION 1	176 N Garver Rd	SHOP 01	Monroe	OH	45050		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.4425007	-84.3361099	3/18/19	117760	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON CENT	50 S Front St	"STATION 1; Floor 2 of Parking Garage (Ground Level)
STATION 2; 2nd Floor of W. Capital St. Parking Garage
STATION 3; 2nd Floor of 43 W. Capital St. Garage"	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						6			ChargePoint Network	http://www.chargepoint.com/	200-9	39.96101	-83.002035	3/18/19	117779	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	COCFLEETMAGMT	4262 Morse Rd	"MORSERD1
MORSERD2"	Columbus	OH	43230		888-758-4389	E		Public	24 hours daily						2			ChargePoint Network	http://www.chargepoint.com/	200-9	40.057386	-82.890856	3/18/19	118040	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON	3931 Morse Crossing	EASTON MARKET	Columbus	OH	43219		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0491942	-82.9208276	3/18/19	118043	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON	6340 frantz road	FRANTZ ROAD	Dublin	OH	43017		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0962616	-83.1242187	3/18/19	118045	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	DONATOS HOME OF	3489 N High St	STATION 01	Columbus	OH	43214		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0333736	-83.0167605	3/18/19	118047	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	University Hospitals  - UH Drive Garage	11100 Euclid Ave		Cleveland	OH	44106		800-663-5633	E		Public - Card key at all times	MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am						6			SemaCharge Network	http://www.semacharge.com/	GPS	41.50640047	-81.60611104	3/22/19	118243	2019-03-22 09:02:51 UTC									J1772	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	"Country Inn & Suites Fairborn, South Ohio"	3971 Colonel Glenn Hwy		Fairborn	OH	45324		800-663-5633	E		Public	MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified						1			SemaCharge Network	http://www.semacharge.com/	GPS	39.7733735	-84.0785275	3/22/19	118587	2019-03-22 09:02:51 UTC									J1772	US				Public		public		
ELEC	Holly Clubhouse	1401 Holly Ave.	"The stations are open access. The parking lot is available to the public from 10 am - 6pm. Outside of these hours, the parking lot is for tenants only. Those who park here without a permit outside of those hours will be towed at vehicle owner's expense."	Columbus	OH	43212		800-663-5633	E		Public	MO: 10:00am-06:00pm; TU: 10:00am-06:00pm; WE: 10:00am-06:00pm; TH: 10:00am-06:00pm; FR: 10:00am-06:00pm; SA: 10:00am-06:00pm; SU: 10:00am-06:00pm						1			SemaCharge Network	http://www.semacharge.com/	GPS	39.9879594	-83.0335737	3/22/19	118588	2019-03-22 09:02:51 UTC									J1772	US				Public		public		
ELEC	Cincinnati Premium Outlets	400 Premium Outlets Dr		Monroe	OH	45050		800-663-5633	E		Public - Card key at all times	MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified						2			SemaCharge Network	http://www.semacharge.com/	GPS	39.4370264	-84.3348728	3/22/19	118590	2019-03-22 09:02:51 UTC									J1772	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	Cascade Parking Deck	10 W Mill St		Akron	OH	44308		330-375-2595	E		Public	24 hours daily						1					200-8	41.082616	-81.51904	3/7/19	118720	2019-03-07 18:17:18 UTC	P			7/1/15					J1772	US				Public		public		
ELEC	University of Dayton - Fitz Hall	1529 Brown St		Dayton	OH	45409		937-229-2128	E		Public	24 hours daily; must have parking permit						2					200-9	39.738423	-84.183588	3/7/19	118737	2019-03-07 18:17:18 UTC	P			1/1/18					J1772	US				Public		public		
ELEC	Lima Mall	2400 Elida Road		Lima	OH	45805		800-663-5633	E		Public	MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified						2			SemaCharge Network	http://www.semacharge.com/	GPS	40.7627596	-84.1490428	3/22/19	118760	2019-03-22 09:02:51 UTC									J1772	US				Public		public		
ELEC	Dunkin + Baskin Lima OH	751 N Cable Road		Lima	OH	45805		800-663-5633	E		Public - Card key at all times	MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified						1			SemaCharge Network	http://www.semacharge.com/	GPS	40.7493491	-84.1470195	3/22/19	118761	2019-03-22 09:02:51 UTC									J1772	US				Public - Carte-clé en tout temps		public	KEY_ALWAYS	
ELEC	HUNTINGTON	600 S High St	BREWERY DISTRIC	Columbus	OH	43215		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.9496036	-82.9977249	3/18/19	118891	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON	4661 Reed Rd	NORTH ARLINGTON	Columbus	OH	43220		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0520828	-83.0672009	3/18/19	118892	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON	1555 W 5th Ave	TRI VILLAGE	Columbus	OH	43212		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	39.98876	-83.0477211	3/18/19	118893	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	University of Cincinnati - Corry Garage	51 W Corry Blvd		Cincinnati	OH	45219		513-556-2283	E		Public	Garage business hours; must have parking permit; maximum session time of 4 hours						4					200-9	39.129197	-84.512044	3/7/19	118935	2019-03-07 18:17:18 UTC	P			12/1/18					J1772	US				Public		public		
ELEC	Goodale Garage - Tesla Supercharger	70 E Goodale St		Columbus	OH	43215		877-798-3752	E		Public	24 hours daily; for Tesla use only							10		Tesla	http://www.teslamotors.com/supercharger	GPS	39.974211	-83.00104	3/7/19	118948	2019-03-07 18:17:18 UTC	P			2/1/19					TESLA	US				Public		public		
ELEC	BROADWAYSTATION	3443 Park St	"BROADWAY 1; Adjacent to Gazebo #1
BROADWAY 2; Adjacent to Gazebo #2"	Grove City	OH	43123		888-758-4389	E		Public	24 hours daily						4			ChargePoint Network	http://www.chargepoint.com/	200-8	39.882518	-83.094626	3/18/19	119012	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
ELEC	HUNTINGTON	1531 W Lane Ave	LANE AVE	Columbus	OH	43221		888-758-4389	E		Public	24 hours daily						1			ChargePoint Network	http://www.chargepoint.com/	GPS	40.0065682	-83.0511932	3/18/19	119021	2019-03-18 09:06:49 UTC									J1772	US				Public		public		
